name,zone,club,grade,title,last_played,player_key,profile_url
Tomasz Miga,W1,NA,1815,NA,2022-03-14,w1 tomasz miga,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20tomasz%20miga
Paul Bridges,E1,NA,1810,NA,2022-05-30,e1 paul bridges,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20paul%20bridges
Vaness Reid,N1,NA,1809,NA,NA,n1 vaness reid,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20vaness%20reid
Andrew Di-Vetta,E1,NA,1807,NA,2022-05-29,e1 andrew di-vetta,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20andrew%20di-vetta
Andrew Thomas,W1,NA,1806,NA,2022-01-31,w1 andrew thomas,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20andrew%20thomas
Steve Lindsay,E1,NA,1800,NA,NA,e1 steve lindsay,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20steve%20lindsay
David Pinch,D1,NA,1798,NA,2022-03-13,d1 david pinch,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=d1%20david%20pinch
Ernest M White,G1,NA,1794,NA,NA,g1 ernest m white,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20ernest%20m%20white
Ian Eustis,W1,NA,1786,NA,2022-04-20,w1 ian eustis,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20ian%20eustis
Neil Owen,E1,NA,1784,NA,NA,e1 neil owen,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20neil%20owen
John Bowers,N1,NA,1782,NA,NA,n1 john bowers,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20john%20bowers
David Buttell,W1,NA,1782,NA,2022-04-20,w1 david buttell,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20david%20buttell
Keith Downey,W1,NA,1780,NA,NA,w1 keith downey,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20keith%20downey
Bill Hunt,E1,NA,1780,NA,2022-03-08,e1 bill hunt,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20bill%20hunt
Peter Quinn,E1,NA,1779,NA,NA,e1 peter quinn,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20peter%20quinn
Will Harwood,E1,NA,1777,NA,2022-06-13,e1 will harwood,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20will%20harwood
David McIntosh,G1,NA,1777,NA,NA,g1 david mcintosh,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20david%20mcintosh
Hiya Ray,E1,NA,1777,NA,NA,e1 hiya ray,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20hiya%20ray
Anton Petkov,N1,NA,1776,NA,NA,n1 anton petkov,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20anton%20petkov
Chris Dixon,G1,NA,1774,NA,2022-05-02,g1 chris dixon,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20chris%20dixon
Liam Penny,E1,NA,1774,NA,2022-06-07,e1 liam penny,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20liam%20penny
Kimberly Chong,E1,NA,1771,NA,2022-06-01,e1 kimberly chong,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20kimberly%20chong
Clive Thomas,G1,NA,1771,NA,NA,g1 clive thomas,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20clive%20thomas
Alex Wills,E1,NA,1771,NA,NA,e1 alex wills,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20alex%20wills
Dennis O. Jones,G1,NA,1770,NA,NA,g1 dennis o. jones,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20dennis%20o.%20jones
Petko Petkov,N1,NA,1770,NA,NA,n1 petko petkov,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20petko%20petkov
Guy Wagner,E1,NA,1769,NA,2022-06-13,e1 guy wagner,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20guy%20wagner
Chris Grier,N1,NA,1765,NA,2022-05-24,n1 chris grier,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20chris%20grier
Chris Fox,E1,NA,1763,NA,2022-06-14,e1 chris fox,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20chris%20fox
Mike Hughes,N1,NA,1763,NA,NA,n1 mike hughes,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20mike%20hughes
Owain Davies,D1,NA,1762,NA,NA,d1 owain davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=d1%20owain%20davies
Rob Dineen,E1,NA,1759,NA,NA,e1 rob dineen,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20rob%20dineen
Thomas Wells,W1,NA,1759,NA,NA,w1 thomas wells,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20thomas%20wells
Roy Thomas,E1,NA,1758,NA,2022-04-18,e1 roy thomas,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20roy%20thomas
Dennis Stokes-Carter,E1,NA,1754,NA,NA,e1 dennis stokes-carter,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20dennis%20stokes-carter
David Cleverly,E1,NA,1753,NA,NA,e1 david cleverly,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20david%20cleverly
Merlin Davies,E1,NA,1750,NA,NA,e1 merlin davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20merlin%20davies
Martin C Jones,D1,NA,1749,NA,2022-03-13,d1 martin c jones,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=d1%20martin%20c%20jones
Lef Zografos,E1,NA,1749,NA,2022-06-14,e1 lef zografos,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20lef%20zografos
Michael Whale,N1,NA,1747,NA,NA,n1 michael whale,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20michael%20whale
Andrew Owen,G1,NA,1746,NA,NA,g1 andrew owen,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20andrew%20owen
Joseph Addis,G1,NA,1741,NA,NA,g1 joseph addis,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20joseph%20addis
Neil Carter,G1,NA,1739,NA,NA,g1 neil carter,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20neil%20carter
Michael Arribas-Ayllon,E1,NA,1735,NA,2022-06-13,e1 michael arribas-ayllon,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20michael%20arribas-ayllon
Vince Williams,E1,NA,1734,NA,NA,e1 vince williams,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20vince%20williams
Steve Horrell,G1,NA,1731,NA,NA,g1 steve horrell,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20steve%20horrell
Mohammed Ayad,N1,NA,1729,NA,NA,n1 mohammed ayad,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20mohammed%20ayad
Syringa Camp,N1,NA,1728,NA,NA,n1 syringa camp,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20syringa%20camp
Owain Meurig,N1,NA,1726,NA,NA,n1 owain meurig,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20owain%20meurig
Duncan Williams,W1,NA,1725,NA,2022-04-18,w1 duncan williams,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20duncan%20williams
Gordon Cadden,G1,NA,1723,NA,NA,g1 gordon cadden,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20gordon%20cadden
Mike Cleaves,W1,NA,1722,NA,NA,w1 mike cleaves,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20mike%20cleaves
Peter S Fisher,N1,NA,1722,NA,NA,n1 peter s fisher,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20peter%20s%20fisher
Mark Janas,E1,NA,1722,NA,2022-05-16,e1 mark janas,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20mark%20janas
Dewi Jones,N1,NA,1721,NA,2022-02-28,n1 dewi jones,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20dewi%20jones
G Brian Davies,N1,NA,1720,NA,2022-04-05,n1 g brian davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20g%20brian%20davies
Mateusz Gibiec,G1,NA,1720,NA,NA,g1 mateusz gibiec,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20mateusz%20gibiec
Ross Kelly,E1,NA,1720,NA,NA,e1 ross kelly,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20ross%20kelly
Russell Dodington,E1,NA,1718,NA,NA,e1 russell dodington,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20russell%20dodington
Nick Davies,G1,NA,1717,NA,NA,g1 nick davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20nick%20davies
Ethan Chung,E1,NA,1715,NA,2022-04-18,e1 ethan chung,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20ethan%20chung
Mark Jones,E1,NA,1712,NA,NA,e1 mark jones,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20mark%20jones
Martyn Griffiths,W1,NA,1711,NA,2022-04-14,w1 martyn griffiths,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20martyn%20griffiths
Dave Parsons,E1,NA,1709,NA,2022-06-06,e1 dave parsons,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20dave%20parsons
Callum Smith,E1,NA,1705,NA,2022-05-02,e1 callum smith,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20callum%20smith
Ellison Smith,E1,NA,1704,NA,2022-05-11,e1 ellison smith,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20ellison%20smith
Chris Daniel,W1,NA,1693,NA,2022-04-20,w1 chris daniel,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20chris%20daniel
Andrew Smith,W1,NA,1692,NA,2022-04-20,w1 andrew smith,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20andrew%20smith
Sipho Donovan,W1,NA,1691,NA,NA,w1 sipho donovan,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20sipho%20donovan
Haydn Parry,N1,NA,1689,NA,NA,n1 haydn parry,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20haydn%20parry
David Rovaretti,E1,NA,1688,NA,2022-05-17,e1 david rovaretti,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20david%20rovaretti
Mark Thomas (N),N1,NA,1688,NA,NA,n1 mark thomas (n),https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20mark%20thomas%20%28n%29
Madeleine Smith,G1,NA,1686,NA,NA,g1 madeleine smith,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20madeleine%20smith
Barrie Wells,N1,NA,1686,NA,NA,n1 barrie wells,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20barrie%20wells
Timothy J Soar,N1,NA,1683,NA,NA,n1 timothy j soar,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20timothy%20j%20soar
Ahmed Binesmael,E1,NA,1682,NA,2022-04-18,e1 ahmed binesmael,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20ahmed%20binesmael
Terry Hill,G1,NA,1681,NA,NA,g1 terry hill,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20terry%20hill
Steve Williams (Cwm),G1,NA,1681,NA,2022-06-05,g1 steve williams (cwm),https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20steve%20williams%20%28cwm%29
Ben Brewer,D1,NA,1679,NA,NA,d1 ben brewer,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=d1%20ben%20brewer
Stephen Williams (Tre),N1,NA,1679,NA,NA,n1 stephen williams (tre),https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20stephen%20williams%20%28tre%29
Ben Mora,W1,NA,1678,NA,NA,w1 ben mora,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20ben%20mora
Adrian Davies,W1,NA,1676,NA,NA,w1 adrian davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20adrian%20davies
Cameron Westwood,D1,NA,1675,NA,NA,d1 cameron westwood,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=d1%20cameron%20westwood
Justin Morgans,E1,NA,1674,NA,2022-06-01,e1 justin morgans,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20justin%20morgans
Les Philpin,W1,NA,1674,NA,2022-04-19,w1 les philpin,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20les%20philpin
George Smith,G1,NA,1674,NA,NA,g1 george smith,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20george%20smith
Michael Beck,W1,NA,1673,NA,2022-04-19,w1 michael beck,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20michael%20beck
Alun Howell,E1,NA,1672,NA,NA,e1 alun howell,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20alun%20howell
Tom Cooke,E1,NA,1671,NA,2022-01-31,e1 tom cooke,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20tom%20cooke
Aron Halasz,W1,NA,1671,NA,NA,w1 aron halasz,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20aron%20halasz
Huw Davies,N1,NA,1668,NA,NA,n1 huw davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20huw%20davies
Ryan Emmett,E1,NA,1666,NA,NA,e1 ryan emmett,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20ryan%20emmett
Chris Peters,E1,NA,1662,NA,2022-06-07,e1 chris peters,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20chris%20peters
Steve Morgan,W1,NA,1661,NA,NA,w1 steve morgan,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20steve%20morgan
Guto Neave,W1,NA,1659,NA,2022-04-14,w1 guto neave,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20guto%20neave
Ganesh Kadalarasan,G1,NA,1658,NA,2022-06-05,g1 ganesh kadalarasan,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20ganesh%20kadalarasan
Mark Cooke,E1,NA,1656,NA,NA,e1 mark cooke,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20mark%20cooke
Sebastian Hopkins,G1,NA,1656,NA,NA,g1 sebastian hopkins,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20sebastian%20hopkins
Gareth Harding,E1,NA,1654,NA,2022-05-15,e1 gareth harding,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20gareth%20harding
Bill Harle,E1,NA,1654,NA,2022-05-23,e1 bill harle,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20bill%20harle
Paul Scott,G1,NA,1653,NA,NA,g1 paul scott,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20paul%20scott
Matthew Francis,D1,NA,1648,NA,NA,d1 matthew francis,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=d1%20matthew%20francis
Alun Smith,E1,NA,1648,NA,2022-06-07,e1 alun smith,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20alun%20smith
R Gareth Williams,D1,NA,1643,NA,NA,d1 r gareth williams,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=d1%20r%20gareth%20williams
Mohamed Binesmael,E1,NA,1642,NA,2022-04-18,e1 mohamed binesmael,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20mohamed%20binesmael
James Evans,W1,NA,1642,NA,NA,w1 james evans,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20james%20evans
Peter Slater,E1,NA,1641,NA,2022-06-07,e1 peter slater,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20peter%20slater
Julie van Kemenade,N1,NA,1641,NA,NA,n1 julie van kemenade,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20julie%20van%20kemenade
Gavin Williams,E1,NA,1640,NA,NA,e1 gavin williams,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20gavin%20williams
Simon Blackmore,E1,NA,1634,NA,2022-06-08,e1 simon blackmore,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20simon%20blackmore
Ken Hannah,E1,NA,1634,NA,2022-03-28,e1 ken hannah,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20ken%20hannah
Viv Martin,E1,NA,1634,NA,NA,e1 viv martin,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20viv%20martin
Tom Bennett,E1,NA,1633,NA,NA,e1 tom bennett,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20tom%20bennett
Caspian Fowler,G1,NA,1633,NA,2022-04-18,g1 caspian fowler,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20caspian%20fowler
Tony Crossman,W1,NA,1632,NA,NA,w1 tony crossman,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20tony%20crossman
Kam Choo Yin,E1,NA,1631,NA,2022-06-08,e1 kam choo yin,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20kam%20choo%20yin
Emyr Roberts,E1,NA,1631,NA,2022-06-06,e1 emyr roberts,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20emyr%20roberts
Andrew Trickey,E1,NA,1630,NA,NA,e1 andrew trickey,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20andrew%20trickey
Joseph Browse,E1,NA,1629,NA,2022-04-17,e1 joseph browse,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20joseph%20browse
Alan M Llewellyn,N1,NA,1629,NA,2022-04-18,n1 alan m llewellyn,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20alan%20m%20llewellyn
Bence Szakmany,E1,NA,1629,NA,2022-06-07,e1 bence szakmany,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20bence%20szakmany
Jusef Behit,G1,NA,1627,NA,NA,g1 jusef behit,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20jusef%20behit
Rachel McIntosh,G1,NA,1627,NA,NA,g1 rachel mcintosh,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20rachel%20mcintosh
Gavin Jones,E1,NA,1626,NA,NA,e1 gavin jones,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20gavin%20jones
David Lewis,E1,NA,1626,NA,2022-06-13,e1 david lewis,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20david%20lewis
Anlan Qiu,E1,NA,1625,NA,NA,e1 anlan qiu,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20anlan%20qiu
Karanvir Lutchman Singh,E1,NA,1623,NA,NA,e1 karanvir lutchman singh,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20karanvir%20lutchman%20singh
Enes Yoldas,G1,NA,1623,NA,NA,g1 enes yoldas,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20enes%20yoldas
Edd Chwieseni,E1,NA,1621,NA,2022-03-07,e1 edd chwieseni,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20edd%20chwieseni
Bob Hurn,E1,NA,1621,NA,2022-06-01,e1 bob hurn,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20bob%20hurn
Stephen Dunning,N1,NA,1620,NA,NA,n1 stephen dunning,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20stephen%20dunning
Dave A Lewis,E1,NA,1619,NA,NA,e1 dave a lewis,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20dave%20a%20lewis
Huw Jones,W1,NA,1617,NA,NA,w1 huw jones,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20huw%20jones
Sam Pritchard,W1,NA,1617,NA,2022-02-14,w1 sam pritchard,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20sam%20pritchard
Matthew Lunnon,E1,NA,1616,NA,2022-06-13,e1 matthew lunnon,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20matthew%20lunnon
Filip Molnar,N1,NA,1615,NA,NA,n1 filip molnar,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20filip%20molnar
Rigby Stedman,G1,NA,1614,NA,NA,g1 rigby stedman,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20rigby%20stedman
Dave Williams,G1,NA,1614,NA,2022-05-03,g1 dave williams,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20dave%20williams
Daniel Chung,W1,NA,1612,NA,2022-04-04,w1 daniel chung,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20daniel%20chung
Paul Orton,D1,NA,1612,NA,NA,d1 paul orton,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=d1%20paul%20orton
Colin Denham-Kennedy,D1,NA,1608,NA,NA,d1 colin denham-kennedy,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=d1%20colin%20denham-kennedy
Mark Paffard,D1,NA,1608,NA,NA,d1 mark paffard,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=d1%20mark%20paffard
Richard Livermore,E1,NA,1607,NA,2022-05-14,e1 richard livermore,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20richard%20livermore
Gruff Jones,E1,NA,1605,NA,NA,e1 gruff jones,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20gruff%20jones
Hiram Rogers,G1,NA,1605,NA,NA,g1 hiram rogers,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20hiram%20rogers
Alex Chan,E1,NA,1600,NA,2022-02-09,e1 alex chan,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20alex%20chan
David Hambrook,E1,NA,1600,NA,NA,e1 david hambrook,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20david%20hambrook
Ayodele Sadiq,E1,NA,1600,NA,2022-02-23,e1 ayodele sadiq,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20ayodele%20sadiq
Jonathan Dyment,G1,NA,1599,NA,NA,g1 jonathan dyment,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20jonathan%20dyment
Cyril Ley,E1,NA,1598,NA,NA,e1 cyril ley,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20cyril%20ley
Chris Reading,G1,NA,1597,NA,NA,g1 chris reading,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20chris%20reading
Andrew Jeanes,E1,NA,1596,NA,NA,e1 andrew jeanes,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20andrew%20jeanes
Leon Jansen van Rensburg,E1,NA,1592,NA,2022-06-01,e1 leon jansen van rensburg,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20leon%20jansen%20van%20rensburg
Malcolm Probert,W1,NA,1592,NA,2022-04-18,w1 malcolm probert,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20malcolm%20probert
Milo Davies,E1,NA,1591,NA,2022-06-06,e1 milo davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20milo%20davies
Deio Parri,N1,NA,1591,NA,2022-04-18,n1 deio parri,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20deio%20parri
Scott Hammett,D1,NA,1590,NA,NA,d1 scott hammett,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=d1%20scott%20hammett
Daniel Jaberansari,E1,NA,1590,NA,2022-02-14,e1 daniel jaberansari,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20daniel%20jaberansari
