name,zone,club,grade,title,last_played,player_key,profile_url,name_clean
Erion Pici,E1,NA,1139,NA,2020-03-09,e1 erion pici,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=e1%20erion%20pici,erion pici
Jonathan Edwards,E1,NA,1134,NA,2020-01-05,e1 jonathan edwards,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=e1%20jonathan%20edwards,jonathan edwards
Rhys Davies,E1,NA,1121,NA,2020-03-09,e1 rhys davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=e1%20rhys%20davies,rhys davies
Roger Llewellyn,W1,NA,1098,NA,2020-03-12,w1 roger llewellyn,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=w1%20roger%20llewellyn,roger llewellyn
Dave Mahoney,E1,NA,1095,NA,2020-02-24,e1 dave mahoney,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=e1%20dave%20mahoney,dave mahoney
Joshua Abramsky,G1,NA,1088,NA,NA,g1 joshua abramsky,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=g1%20joshua%20abramsky,joshua abramsky
Ieuan Thomas,E1,NA,1084,NA,2020-03-10,e1 ieuan thomas,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=e1%20ieuan%20thomas,ieuan thomas
Steve Jeacock,W1,NA,1072,NA,2020-03-12,w1 steve jeacock,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=w1%20steve%20jeacock,steve jeacock
June Evans,W1,NA,1068,NA,2020-03-12,w1 june evans,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=w1%20june%20evans,june evans
Robert Sequeira,G1,NA,1064,NA,2020-01-08,g1 robert sequeira,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=g1%20robert%20sequeira,robert sequeira
Govind Anandkumar,E1,NA,1046,NA,2020-02-24,e1 govind anandkumar,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=e1%20govind%20anandkumar,govind anandkumar
Dylan Greenway,W1,NA,1043,NA,NA,w1 dylan greenway,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=w1%20dylan%20greenway,dylan greenway
Anthony Williams,E1,NA,1041,NA,NA,e1 anthony williams,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=e1%20anthony%20williams,anthony williams
Dennis Thomas,W1,NA,1039,NA,2020-03-03,w1 dennis thomas,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=w1%20dennis%20thomas,dennis thomas
William Roberts,E1,NA,1027,NA,2020-03-02,e1 william roberts,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=e1%20william%20roberts,william roberts
Andrew Thomas,G1,NA,1025,NA,NA,g1 andrew thomas,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=g1%20andrew%20thomas,andrew thomas
Bradley Parfitt,W1,NA,1018,NA,2020-02-06,w1 bradley parfitt,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=w1%20bradley%20parfitt,bradley parfitt
Robin Kerremans,W1,NA,1000,NA,2020-03-12,w1 robin kerremans,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=w1%20robin%20kerremans,robin kerremans
Tabitha Ryan,E1,NA,999,NA,2020-02-23,e1 tabitha ryan,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=e1%20tabitha%20ryan,tabitha ryan
Andrew Powell,W1,NA,968,NA,2020-03-03,w1 andrew powell,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=w1%20andrew%20powell,andrew powell
Janet Evans,W1,NA,967,NA,2020-03-12,w1 janet evans,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=w1%20janet%20evans,janet evans
Patrick Civil,E1,NA,956,NA,2020-03-09,e1 patrick civil,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=e1%20patrick%20civil,patrick civil
Ashton Grey,E1,NA,937,NA,NA,e1 ashton grey,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=e1%20ashton%20grey,ashton grey
Csege Hanczar,E1,NA,887,NA,2020-03-10,e1 csege hanczar,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=e1%20csege%20hanczar,csege hanczar
Khushi Bagga,E1,NA,850,NA,2020-03-02,e1 khushi bagga,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=e1%20khushi%20bagga,khushi bagga
Marcus Bedwell,E1,NA,850,NA,2020-02-04,e1 marcus bedwell,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=e1%20marcus%20bedwell,marcus bedwell
Louise Davies,E1,NA,850,NA,2020-02-22,e1 louise davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=e1%20louise%20davies,louise davies
Gwawr Evans,E1,NA,850,NA,2020-02-24,e1 gwawr evans,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=e1%20gwawr%20evans,gwawr evans
John Giannini,W1,NA,850,NA,2020-02-13,w1 john giannini,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=w1%20john%20giannini,john giannini
Csombor Hanczar,E1,NA,850,NA,2020-03-10,e1 csombor hanczar,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=e1%20csombor%20hanczar,csombor hanczar
Steve Maguire,E1,NA,850,NA,2020-03-10,e1 steve maguire,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=e1%20steve%20maguire,steve maguire
Joseff Roberts,E1,NA,850,NA,2020-01-14,e1 joseff roberts,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=e1%20joseff%20roberts,joseff roberts
Les Roberts,N1,NA,850,NA,NA,n1 les roberts,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=n1%20les%20roberts,les roberts
Mike Smith,E1,NA,850,NA,NA,e1 mike smith,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=e1%20mike%20smith,mike smith
Harry Wood,N1,NA,850,NA,NA,n1 harry wood,https://www.welshchessunion.uk/Grading/xarchive/JanJune2020/playerDetailView.php?key=n1%20harry%20wood,harry wood
