name,zone,club,grade,title,last_played,player_key,profile_url
Admire Sikipa,D1,NA,1600,NA,2023-06-01,d1 admire sikipa,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20admire%20sikipa
Adam Syed,E1,NA,1600,NA,2023-04-16,e1 adam syed,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20adam%20syed
Jonathan Dyment,G1,NA,1599,NA,NA,g1 jonathan dyment,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20jonathan%20dyment
James Babington,N1,NA,1598,NA,2023-04-04,n1 james babington,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20james%20babington
Chris Reading,G1,NA,1597,NA,NA,g1 chris reading,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20chris%20reading
Daniel Chung,W1,NA,1596,NA,2023-04-03,w1 daniel chung,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20daniel%20chung
Sam Pritchard,W1,NA,1594,NA,2023-04-24,w1 sam pritchard,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20sam%20pritchard
Daniel Hardman,D1,NA,1593,NA,NA,d1 daniel hardman,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20daniel%20hardman
Mike Gale,E1,NA,1592,NA,2023-06-19,e1 mike gale,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20mike%20gale
Matthew Matthias,N1,NA,1591,NA,2023-04-18,n1 matthew matthias,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20matthew%20matthias
Daniel Jaberansari,E1,NA,1590,NA,NA,e1 daniel jaberansari,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20daniel%20jaberansari
Jon Coles,D1,NA,1589,NA,NA,d1 jon coles,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20jon%20coles
S Wyn Howells,E1,NA,1588,NA,NA,e1 s wyn howells,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20s%20wyn%20howells
Neil Stuart,W1,NA,1588,NA,2023-05-23,w1 neil stuart,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20neil%20stuart
Jonathan Jones,D1,NA,1587,NA,2023-05-28,d1 jonathan jones,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20jonathan%20jones
Krzysztof Jakubiak,E1,NA,1585,NA,2023-04-10,e1 krzysztof jakubiak,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20krzysztof%20jakubiak
Joe Muxlow,N1,NA,1585,NA,2023-04-18,n1 joe muxlow,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20joe%20muxlow
Les Philpin,W1,NA,1584,NA,2023-04-26,w1 les philpin,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20les%20philpin
Merlin Duval,W1,NA,1583,NA,2023-05-12,w1 merlin duval,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20merlin%20duval
Andrew Jeanes,E1,NA,1583,NA,2023-05-23,e1 andrew jeanes,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20andrew%20jeanes
Jeremy Ryan,E1,NA,1583,NA,NA,e1 jeremy ryan,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20jeremy%20ryan
Anthony Beck,W1,NA,1580,NA,2023-04-26,w1 anthony beck,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20anthony%20beck
Mike Servini,E1,NA,1580,NA,NA,e1 mike servini,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20mike%20servini
Joseph Browse,E1,NA,1578,NA,2023-04-16,e1 joseph browse,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20joseph%20browse
Kzrystof Gacek,G1,NA,1577,NA,NA,g1 kzrystof gacek,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20kzrystof%20gacek
Samuele Scarpignato,E1,NA,1577,NA,2023-03-22,e1 samuele scarpignato,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20samuele%20scarpignato
Sam Warburton,E1,NA,1576,NA,NA,e1 sam warburton,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20sam%20warburton
Quentin RH Dodd,N1,NA,1575,NA,NA,n1 quentin rh dodd,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20quentin%20rh%20dodd
Mike Maguire,E1,NA,1574,NA,NA,e1 mike maguire,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20mike%20maguire
Jeff Rowland,E1,NA,1574,NA,2023-05-24,e1 jeff rowland,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20jeff%20rowland
Vaseekaran Sivarajasingam,E1,NA,1568,NA,NA,e1 vaseekaran sivarajasingam,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20vaseekaran%20sivarajasingam
Ian Abraham,E1,NA,1567,NA,2023-05-15,e1 ian abraham,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20ian%20abraham
Gerry Carolan,G1,NA,1567,NA,NA,g1 gerry carolan,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20gerry%20carolan
John Hannay,E1,NA,1567,NA,2023-04-26,e1 john hannay,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20john%20hannay
Dave Roberts,G1,NA,1566,NA,NA,g1 dave roberts,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20dave%20roberts
Con Ariti,E1,NA,1564,NA,NA,e1 con ariti,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20con%20ariti
John Ryles,E1,NA,1558,NA,2023-06-19,e1 john ryles,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20john%20ryles
Jon Maybery,N1,NA,1557,NA,NA,n1 jon maybery,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20jon%20maybery
Cyril Ley,E1,NA,1552,NA,NA,e1 cyril ley,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20cyril%20ley
Aled Roberts,E1,NA,1550,NA,2023-05-15,e1 aled roberts,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20aled%20roberts
Dave Connolly,G1,NA,1549,NA,2023-02-19,g1 dave connolly,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20dave%20connolly
Lucas James,G1,NA,1549,NA,NA,g1 lucas james,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20lucas%20james
John Miller,D1,NA,1549,NA,NA,d1 john miller,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20john%20miller
Jack Nicol,E1,NA,1549,NA,2023-01-24,e1 jack nicol,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20jack%20nicol
Howard Leah,D1,NA,1547,NA,NA,d1 howard leah,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20howard%20leah
Andy Basford,E1,NA,1544,NA,2023-05-16,e1 andy basford,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20andy%20basford
Mike Blake,N1,NA,1544,NA,2023-03-15,n1 mike blake,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20mike%20blake
Chris P Smith,G1,NA,1543,NA,2023-04-10,g1 chris p smith,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20chris%20p%20smith
Marcell Vesz,E1,NA,1541,NA,NA,e1 marcell vesz,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20marcell%20vesz
Ron Williams,G1,NA,1541,NA,2023-06-21,g1 ron williams,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20ron%20williams
Domantas Kirklys,N1,NA,1533,NA,2023-03-28,n1 domantas kirklys,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20domantas%20kirklys
Frank Salt,N1,NA,1530,NA,2023-05-03,n1 frank salt,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20frank%20salt
Joshua Mullineux,N1,NA,1527,NA,2023-05-02,n1 joshua mullineux,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20joshua%20mullineux
Alex Lawrence,E1,NA,1525,NA,NA,e1 alex lawrence,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20alex%20lawrence
Suraj Prabhu,E1,NA,1525,NA,2023-06-27,e1 suraj prabhu,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20suraj%20prabhu
Piotr Graczyk,E1,NA,1524,NA,2023-04-26,e1 piotr graczyk,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20piotr%20graczyk
Darson Beeston,W1,NA,1523,NA,2023-05-12,w1 darson beeston,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20darson%20beeston
Ralph Cook,W1,NA,1523,NA,2023-04-18,w1 ralph cook,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20ralph%20cook
Adam Jenkins,G1,NA,1523,NA,NA,g1 adam jenkins,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20adam%20jenkins
Chris Golding,E1,NA,1522,NA,NA,e1 chris golding,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20chris%20golding
Seb Van Leest,E1,NA,1522,NA,NA,e1 seb van leest,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20seb%20van%20leest
Malcolm Probert,W1,NA,1518,NA,2023-05-31,w1 malcolm probert,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20malcolm%20probert
Chris Peters,E1,NA,1513,NA,2023-05-22,e1 chris peters,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20chris%20peters
Anthony Baker,E1,NA,1511,NA,2023-05-22,e1 anthony baker,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20anthony%20baker
Sandra G Blackburn,N1,NA,1511,NA,2023-06-04,n1 sandra g blackburn,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20sandra%20g%20blackburn
Robin Kirkwood,N1,NA,1507,NA,NA,n1 robin kirkwood,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20robin%20kirkwood
Paul Mills,G1,NA,1507,NA,2023-06-28,g1 paul mills,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20paul%20mills
Robert Goodwin,N1,NA,1506,NA,NA,n1 robert goodwin,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20robert%20goodwin
Xavier Austin,E1,NA,1500,NA,2023-02-26,e1 xavier austin,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20xavier%20austin
Steve Jones,E1,NA,1500,NA,2023-06-19,e1 steve jones,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20steve%20jones
Michael Sawtell,E1,NA,1500,NA,2023-04-16,e1 michael sawtell,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20michael%20sawtell
Thomas Turton,E1,NA,1500,NA,NA,e1 thomas turton,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20thomas%20turton
Edward RG Swartz,N1,NA,1499,NA,NA,n1 edward rg swartz,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20edward%20rg%20swartz
Edward Mason,E1,NA,1492,NA,2023-04-10,e1 edward mason,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20edward%20mason
Juan Rajagopal,N1,NA,1491,NA,NA,n1 juan rajagopal,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20juan%20rajagopal
Clive Crowley,E1,NA,1490,NA,2023-04-18,e1 clive crowley,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20clive%20crowley
Joe Cunningham,W1,NA,1490,NA,2023-04-05,w1 joe cunningham,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20joe%20cunningham
Gary Fox,N1,NA,1490,NA,2023-05-02,n1 gary fox,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20gary%20fox
Harrison Postans,G1,NA,1488,NA,NA,g1 harrison postans,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20harrison%20postans
Matthew Billington,W1,NA,1487,NA,2023-05-31,w1 matthew billington,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20matthew%20billington
Catriona Coutts,N1,NA,1487,NA,2023-04-17,n1 catriona coutts,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20catriona%20coutts
Tony Davies,G1,NA,1487,NA,NA,g1 tony davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20tony%20davies
Clive Silver,E1,NA,1486,NA,2023-05-15,e1 clive silver,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20clive%20silver
Chris Green,E1,NA,1485,NA,2023-04-17,e1 chris green,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20chris%20green
David Norris,G1,NA,1484,NA,2023-06-07,g1 david norris,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20david%20norris
Noah Pugh,E1,NA,1482,NA,NA,e1 noah pugh,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20noah%20pugh
Joshua Brewer,D1,NA,1481,NA,NA,d1 joshua brewer,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20joshua%20brewer
Phil Buttle,E1,NA,1476,NA,NA,e1 phil buttle,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20phil%20buttle
James Cook,D1,NA,1476,NA,NA,d1 james cook,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20james%20cook
Martin K Jones,E1,NA,1476,NA,NA,e1 martin k jones,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20martin%20k%20jones
Sam Goodfellow,G1,NA,1474,NA,NA,g1 sam goodfellow,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20sam%20goodfellow
Phil Smith,E1,NA,1473,NA,NA,e1 phil smith,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20phil%20smith
Phil Smith,G1,NA,1473,NA,2023-05-14,g1 phil smith,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20phil%20smith
Neirin Leggett,G1,NA,1472,NA,NA,g1 neirin leggett,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20neirin%20leggett
Jeremy Jones,E1,NA,1471,NA,2023-05-22,e1 jeremy jones,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20jeremy%20jones
Aled George,E1,NA,1470,NA,NA,e1 aled george,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20aled%20george
Steve Edwards,W1,NA,1467,NA,NA,w1 steve edwards,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20steve%20edwards
Alex Kennedy,E1,NA,1467,NA,2023-06-06,e1 alex kennedy,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20alex%20kennedy
Paul Taylor,N1,NA,1467,NA,2023-02-07,n1 paul taylor,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20paul%20taylor
Samuel Morris,E1,NA,1460,NA,NA,e1 samuel morris,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20samuel%20morris
Angus Weir,N1,NA,1459,NA,2023-05-03,n1 angus weir,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20angus%20weir
Chris Hooper,E1,NA,1457,NA,NA,e1 chris hooper,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20chris%20hooper
Muhieddin Hamadah,E1,NA,1454,NA,NA,e1 muhieddin hamadah,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20muhieddin%20hamadah
Richard Larg,E1,NA,1454,NA,2023-05-22,e1 richard larg,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20richard%20larg
Roger Jenkins,W1,NA,1452,NA,2023-05-12,w1 roger jenkins,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20roger%20jenkins
John Stephenson,E1,NA,1452,NA,NA,e1 john stephenson,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20john%20stephenson
Neil Stevenson,G1,NA,1451,NA,NA,g1 neil stevenson,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20neil%20stevenson
Jack Hannigan,E1,NA,1450,NA,2023-05-15,e1 jack hannigan,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20jack%20hannigan
Evie Harries-Jackson,N1,NA,1450,NA,2023-06-21,n1 evie harries-jackson,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20evie%20harries-jackson
Sudeep Kunhikannan,G1,NA,1450,NA,2023-06-11,g1 sudeep kunhikannan,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20sudeep%20kunhikannan
Karl Wendrich,W1,NA,1450,NA,2023-04-05,w1 karl wendrich,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20karl%20wendrich
Robert Davies,G1,NA,1447,NA,NA,g1 robert davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20robert%20davies
Ben Bickford,E1,NA,1445,NA,2023-05-22,e1 ben bickford,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20ben%20bickford
Peter Coutts,N1,NA,1443,NA,2023-05-09,n1 peter coutts,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20peter%20coutts
Blake Fisher,E1,NA,1443,NA,2023-04-10,e1 blake fisher,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20blake%20fisher
Josh Robinson,E1,NA,1442,NA,NA,e1 josh robinson,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20josh%20robinson
Aishwarya Lutchman Singh,E1,NA,1439,NA,NA,e1 aishwarya lutchman singh,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20aishwarya%20lutchman%20singh
Brian Ross,G1,NA,1439,NA,2023-02-22,g1 brian ross,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20brian%20ross
Sithi Medagedara,N1,NA,1436,NA,NA,n1 sithi medagedara,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20sithi%20medagedara
Peter Warden,E1,NA,1436,NA,NA,e1 peter warden,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20peter%20warden
Anish Choudhury,E1,NA,1432,NA,NA,e1 anish choudhury,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20anish%20choudhury
Mike Joslin,E1,NA,1431,NA,2023-05-15,e1 mike joslin,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20mike%20joslin
Tycho Twohig,E1,NA,1430,NA,2023-06-27,e1 tycho twohig,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20tycho%20twohig
Richard Hibbs,N1,NA,1428,NA,NA,n1 richard hibbs,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20richard%20hibbs
Marcus Perry,D1,NA,1428,NA,NA,d1 marcus perry,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20marcus%20perry
Dwain Jones,E1,NA,1426,NA,2023-05-22,e1 dwain jones,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20dwain%20jones
Richard Drew,N1,NA,1425,NA,NA,n1 richard drew,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20richard%20drew
Stephen Lambourne,E1,NA,1425,NA,NA,e1 stephen lambourne,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20stephen%20lambourne
Oliver Sapsford,G1,NA,1423,NA,NA,g1 oliver sapsford,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20oliver%20sapsford
Patrick Sullivan,G1,NA,1423,NA,NA,g1 patrick sullivan,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20patrick%20sullivan
Robert Narayan-Taylor,D1,NA,1422,NA,2023-06-06,d1 robert narayan-taylor,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20robert%20narayan-taylor
Guto Llywelyn,W1,NA,1420,NA,2023-04-11,w1 guto llywelyn,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20guto%20llywelyn
Matthew Burge,E1,NA,1417,NA,2023-05-15,e1 matthew burge,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20matthew%20burge
Ben Tucker,G1,NA,1409,NA,NA,g1 ben tucker,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20ben%20tucker
Owain Dutfield,E1,NA,1408,NA,NA,e1 owain dutfield,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20owain%20dutfield
Tim Green,N1,NA,1408,NA,2023-04-19,n1 tim green,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20tim%20green
Neya Govindaraj,E1,NA,1407,NA,NA,e1 neya govindaraj,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20neya%20govindaraj
Joel Greenwood,D1,NA,1407,NA,NA,d1 joel greenwood,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20joel%20greenwood
Jan Piotrowski,D1,NA,1407,NA,NA,d1 jan piotrowski,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20jan%20piotrowski
Paul Wallace,E1,NA,1406,NA,NA,e1 paul wallace,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20paul%20wallace
Austin Glebe,N1,NA,1400,NA,2023-05-02,n1 austin glebe,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20austin%20glebe
Matthew Hopkins,D1,NA,1400,NA,2023-02-13,d1 matthew hopkins,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20matthew%20hopkins
Vladyslav Kulikov,N1,NA,1400,NA,2023-05-09,n1 vladyslav kulikov,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20vladyslav%20kulikov
Mike Leaver,N1,NA,1400,NA,2023-06-21,n1 mike leaver,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20mike%20leaver
Thomas Mulder,E1,NA,1400,NA,2023-06-27,e1 thomas mulder,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20thomas%20mulder
Mark Reckless,E1,NA,1400,NA,2023-06-27,e1 mark reckless,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20mark%20reckless
Diyerbek Sanagubor,E1,NA,1400,NA,2023-03-13,e1 diyerbek sanagubor,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20diyerbek%20sanagubor
Roger Phillips,E1,NA,1399,NA,2023-01-16,e1 roger phillips,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20roger%20phillips
Tom Gunn,D1,NA,1398,NA,2023-01-10,d1 tom gunn,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20tom%20gunn
Harry Farley,E1,NA,1396,NA,NA,e1 harry farley,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20harry%20farley
Ben Rowlands,W1,NA,1395,NA,2023-03-28,w1 ben rowlands,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20ben%20rowlands
Stuart Enoch,E1,NA,1390,NA,2023-05-15,e1 stuart enoch,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20stuart%20enoch
Lloyd Hayward,E1,NA,1390,NA,NA,e1 lloyd hayward,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20lloyd%20hayward
Hanni Youssef,E1,NA,1388,NA,NA,e1 hanni youssef,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20hanni%20youssef
Sam Holman,D1,NA,1386,NA,2023-04-19,d1 sam holman,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20sam%20holman
Andrew Davies,W1,NA,1385,NA,2023-04-25,w1 andrew davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20andrew%20davies
Ken Huntley,W1,NA,1383,NA,2023-05-09,w1 ken huntley,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20ken%20huntley
