name,zone,club,grade,title,last_played,player_key,profile_url
Deio Parri,N1,NA,1595,NA,2022-12-12,n1 deio parri,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20deio%20parri
Sam Pritchard,W1,NA,1594,NA,NA,w1 sam pritchard,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=w1%20sam%20pritchard
Daniel Hardman,D1,NA,1593,NA,NA,d1 daniel hardman,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=d1%20daniel%20hardman
Ganesh Kadalarasan,G1,NA,1593,NA,2022-11-20,g1 ganesh kadalarasan,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20ganesh%20kadalarasan
Jack Nicol,E1,NA,1592,NA,2022-10-05,e1 jack nicol,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20jack%20nicol
James Babington,N1,NA,1590,NA,2022-11-22,n1 james babington,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20james%20babington
Daniel Jaberansari,E1,NA,1590,NA,NA,e1 daniel jaberansari,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20daniel%20jaberansari
Jon Coles,D1,NA,1589,NA,NA,d1 jon coles,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=d1%20jon%20coles
S Wyn Howells,E1,NA,1588,NA,NA,e1 s wyn howells,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20s%20wyn%20howells
Neil Stuart,W1,NA,1588,NA,NA,w1 neil stuart,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=w1%20neil%20stuart
Gerry Carolan,G1,NA,1585,NA,2022-10-19,g1 gerry carolan,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20gerry%20carolan
Les Philpin,W1,NA,1584,NA,NA,w1 les philpin,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=w1%20les%20philpin
Jeremy Ryan,E1,NA,1583,NA,NA,e1 jeremy ryan,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20jeremy%20ryan
Anthony Beck,W1,NA,1580,NA,2023-01-03,w1 anthony beck,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=w1%20anthony%20beck
Mike Servini,E1,NA,1580,NA,NA,e1 mike servini,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20mike%20servini
Leon Zedlmayer,E1,NA,1580,NA,2022-11-16,e1 leon zedlmayer,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20leon%20zedlmayer
Kzrystof Gacek,G1,NA,1577,NA,NA,g1 kzrystof gacek,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20kzrystof%20gacek
Sam Warburton,E1,NA,1576,NA,NA,e1 sam warburton,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20sam%20warburton
Quentin RH Dodd,N1,NA,1575,NA,NA,n1 quentin rh dodd,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20quentin%20rh%20dodd
John Ryles,E1,NA,1575,NA,2022-11-07,e1 john ryles,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20john%20ryles
Mike Maguire,E1,NA,1574,NA,NA,e1 mike maguire,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20mike%20maguire
Frank Salt,N1,NA,1570,NA,2022-11-30,n1 frank salt,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20frank%20salt
Vaseekaran Sivarajasingam,E1,NA,1568,NA,NA,e1 vaseekaran sivarajasingam,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20vaseekaran%20sivarajasingam
Dave Roberts,G1,NA,1566,NA,NA,g1 dave roberts,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20dave%20roberts
Con Ariti,E1,NA,1564,NA,NA,e1 con ariti,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20con%20ariti
Steve Richards,N1,NA,1562,NA,2022-11-28,n1 steve richards,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20steve%20richards
Jon Maybery,N1,NA,1557,NA,NA,n1 jon maybery,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20jon%20maybery
Chris P Smith,G1,NA,1556,NA,2022-12-08,g1 chris p smith,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20chris%20p%20smith
Krzysztof Jakubiak,E1,NA,1555,NA,2022-09-14,e1 krzysztof jakubiak,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20krzysztof%20jakubiak
John Miller,D1,NA,1549,NA,NA,d1 john miller,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=d1%20john%20miller
Anthony Baker,E1,NA,1547,NA,2022-10-10,e1 anthony baker,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20anthony%20baker
Howard Leah,D1,NA,1547,NA,NA,d1 howard leah,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=d1%20howard%20leah
Ron Williams,G1,NA,1546,NA,2022-12-20,g1 ron williams,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20ron%20williams
Andy Basford,E1,NA,1544,NA,NA,e1 andy basford,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20andy%20basford
Mike Blake,N1,NA,1541,NA,2022-11-15,n1 mike blake,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20mike%20blake
Marcell Vesz,E1,NA,1541,NA,NA,e1 marcell vesz,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20marcell%20vesz
Ethan Challoner,N1,NA,1538,NA,2022-11-22,n1 ethan challoner,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20ethan%20challoner
Dave Connolly,G1,NA,1538,NA,2022-11-30,g1 dave connolly,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20dave%20connolly
Piotr Graczyk,E1,NA,1537,NA,2022-10-05,e1 piotr graczyk,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20piotr%20graczyk
Chris Peters,E1,NA,1537,NA,2022-12-05,e1 chris peters,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20chris%20peters
Sandra G Blackburn,N1,NA,1534,NA,2022-11-20,n1 sandra g blackburn,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20sandra%20g%20blackburn
Chris Green,E1,NA,1534,NA,2022-11-07,e1 chris green,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20chris%20green
Adam Jenkins,G1,NA,1532,NA,2022-11-09,g1 adam jenkins,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20adam%20jenkins
Lucas James,G1,NA,1531,NA,2022-10-19,g1 lucas james,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20lucas%20james
Domantas Kirklys,N1,NA,1528,NA,2022-12-07,n1 domantas kirklys,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20domantas%20kirklys
Ian Abraham,E1,NA,1527,NA,2022-12-07,e1 ian abraham,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20ian%20abraham
Alex Lawrence,E1,NA,1525,NA,NA,e1 alex lawrence,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20alex%20lawrence
Clive Silver,E1,NA,1524,NA,2022-12-19,e1 clive silver,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20clive%20silver
Darson Beeston,W1,NA,1523,NA,NA,w1 darson beeston,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=w1%20darson%20beeston
Ralph Cook,W1,NA,1523,NA,NA,w1 ralph cook,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=w1%20ralph%20cook
Chris Golding,E1,NA,1522,NA,NA,e1 chris golding,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20chris%20golding
Seb Van Leest,E1,NA,1522,NA,NA,e1 seb van leest,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20seb%20van%20leest
Malcolm Probert,W1,NA,1518,NA,NA,w1 malcolm probert,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=w1%20malcolm%20probert
Clive Crowley,E1,NA,1510,NA,2022-12-06,e1 clive crowley,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20clive%20crowley
Jeff Rowland,E1,NA,1510,NA,2022-12-19,e1 jeff rowland,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20jeff%20rowland
Robin Kirkwood,N1,NA,1507,NA,NA,n1 robin kirkwood,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20robin%20kirkwood
Robert Goodwin,N1,NA,1506,NA,NA,n1 robert goodwin,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20robert%20goodwin
Joshua Mullineux,N1,NA,1500,NA,2022-11-28,n1 joshua mullineux,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20joshua%20mullineux
Suraj Prabhu,E1,NA,1500,NA,2022-11-22,e1 suraj prabhu,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20suraj%20prabhu
Samuele Scarpignato,E1,NA,1500,NA,2022-11-09,e1 samuele scarpignato,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20samuele%20scarpignato
Thomas Turton,E1,NA,1500,NA,NA,e1 thomas turton,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20thomas%20turton
Edward RG Swartz,N1,NA,1499,NA,NA,n1 edward rg swartz,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20edward%20rg%20swartz
Paul Mills,G1,NA,1491,NA,2022-11-30,g1 paul mills,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20paul%20mills
Juan Rajagopal,N1,NA,1491,NA,NA,n1 juan rajagopal,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20juan%20rajagopal
Joe Cunningham,W1,NA,1490,NA,NA,w1 joe cunningham,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=w1%20joe%20cunningham
Gary Fox,N1,NA,1490,NA,2022-11-28,n1 gary fox,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20gary%20fox
Harrison Postans,G1,NA,1488,NA,NA,g1 harrison postans,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20harrison%20postans
Matthew Billington,W1,NA,1487,NA,NA,w1 matthew billington,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=w1%20matthew%20billington
Tony Davies,G1,NA,1487,NA,NA,g1 tony davies,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20tony%20davies
Jeremy Jones,E1,NA,1486,NA,2022-11-22,e1 jeremy jones,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20jeremy%20jones
Noah Pugh,E1,NA,1484,NA,2022-08-23,e1 noah pugh,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20noah%20pugh
Joshua Brewer,D1,NA,1481,NA,NA,d1 joshua brewer,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=d1%20joshua%20brewer
Catriona Coutts,N1,NA,1477,NA,2022-12-05,n1 catriona coutts,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20catriona%20coutts
Phil Buttle,E1,NA,1476,NA,NA,e1 phil buttle,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20phil%20buttle
James Cook,D1,NA,1476,NA,NA,d1 james cook,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=d1%20james%20cook
Martin K Jones,E1,NA,1476,NA,NA,e1 martin k jones,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20martin%20k%20jones
Sam Goodfellow,G1,NA,1474,NA,NA,g1 sam goodfellow,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20sam%20goodfellow
Tom Davies,E1,NA,1473,NA,2022-12-12,e1 tom davies,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20tom%20davies
Phil Smith,E1,NA,1473,NA,NA,e1 phil smith,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20phil%20smith
Phil Smith,G1,NA,1473,NA,NA,g1 phil smith,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20phil%20smith
Neirin Leggett,G1,NA,1472,NA,NA,g1 neirin leggett,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20neirin%20leggett
Aled George,E1,NA,1470,NA,NA,e1 aled george,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20aled%20george
Edward Mason,E1,NA,1470,NA,2022-07-27,e1 edward mason,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20edward%20mason
David Norris,G1,NA,1468,NA,2022-12-20,g1 david norris,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20david%20norris
Steve Edwards,W1,NA,1467,NA,NA,w1 steve edwards,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=w1%20steve%20edwards
Paul Taylor,N1,NA,1464,NA,2022-10-12,n1 paul taylor,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20paul%20taylor
Richard Larg,E1,NA,1463,NA,2022-12-12,e1 richard larg,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20richard%20larg
Peter Coutts,N1,NA,1457,NA,2022-12-05,n1 peter coutts,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20peter%20coutts
Chris Hooper,E1,NA,1457,NA,NA,e1 chris hooper,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20chris%20hooper
Muhieddin Hamadah,E1,NA,1454,NA,NA,e1 muhieddin hamadah,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20muhieddin%20hamadah
Mike Joslin,E1,NA,1453,NA,2022-11-28,e1 mike joslin,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20mike%20joslin
Roger Jenkins,W1,NA,1452,NA,NA,w1 roger jenkins,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=w1%20roger%20jenkins
John Stephenson,E1,NA,1452,NA,NA,e1 john stephenson,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20john%20stephenson
Neil Stevenson,G1,NA,1451,NA,NA,g1 neil stevenson,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20neil%20stevenson
Ben Bickford,E1,NA,1450,NA,2022-12-12,e1 ben bickford,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20ben%20bickford
Matthew Burge,E1,NA,1448,NA,2022-12-05,e1 matthew burge,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20matthew%20burge
Robert Davies,G1,NA,1447,NA,NA,g1 robert davies,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20robert%20davies
Peter Watkins,E1,NA,1445,NA,2022-12-12,e1 peter watkins,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20peter%20watkins
Stuart Enoch,E1,NA,1440,NA,2022-12-12,e1 stuart enoch,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20stuart%20enoch
Aishwarya Lutchman Singh,E1,NA,1439,NA,NA,e1 aishwarya lutchman singh,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20aishwarya%20lutchman%20singh
Richard Hibbs,N1,NA,1437,NA,2022-10-18,n1 richard hibbs,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20richard%20hibbs
Mike Hollyman,E1,NA,1437,NA,2022-11-20,e1 mike hollyman,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20mike%20hollyman
Sithi Medagedara,N1,NA,1436,NA,NA,n1 sithi medagedara,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20sithi%20medagedara
Peter Warden,E1,NA,1436,NA,NA,e1 peter warden,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20peter%20warden
Angus Weir,N1,NA,1434,NA,2022-12-07,n1 angus weir,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20angus%20weir
Anish Choudhury,E1,NA,1432,NA,NA,e1 anish choudhury,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20anish%20choudhury
Brian Ross,G1,NA,1432,NA,2022-11-09,g1 brian ross,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20brian%20ross
Mark Emblem,G1,NA,1430,NA,2022-11-30,g1 mark emblem,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20mark%20emblem
Marcus Perry,D1,NA,1428,NA,NA,d1 marcus perry,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=d1%20marcus%20perry
Richard Drew,N1,NA,1425,NA,NA,n1 richard drew,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20richard%20drew
Stephen Lambourne,E1,NA,1425,NA,NA,e1 stephen lambourne,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20stephen%20lambourne
Oliver Sapsford,G1,NA,1423,NA,NA,g1 oliver sapsford,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20oliver%20sapsford
Patrick Sullivan,G1,NA,1423,NA,NA,g1 patrick sullivan,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20patrick%20sullivan
Robert Narayan-Taylor,D1,NA,1422,NA,NA,d1 robert narayan-taylor,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=d1%20robert%20narayan-taylor
Guto Llywelyn,W1,NA,1420,NA,NA,w1 guto llywelyn,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=w1%20guto%20llywelyn
Milo Davies,E1,NA,1419,NA,2022-11-14,e1 milo davies,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20milo%20davies
Sarah Rowles,D1,NA,1419,NA,2022-10-16,d1 sarah rowles,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=d1%20sarah%20rowles
Josh Robinson,E1,NA,1417,NA,2022-09-28,e1 josh robinson,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20josh%20robinson
Sam White,E1,NA,1415,NA,2022-11-28,e1 sam white,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20sam%20white
Tycho Twohig,E1,NA,1414,NA,2022-11-09,e1 tycho twohig,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20tycho%20twohig
Ben Tucker,G1,NA,1409,NA,NA,g1 ben tucker,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20ben%20tucker
Neya Govindaraj,E1,NA,1407,NA,NA,e1 neya govindaraj,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20neya%20govindaraj
Joel Greenwood,D1,NA,1407,NA,NA,d1 joel greenwood,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=d1%20joel%20greenwood
Jan Piotrowski,D1,NA,1407,NA,NA,d1 jan piotrowski,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=d1%20jan%20piotrowski
Paul Wallace,E1,NA,1406,NA,NA,e1 paul wallace,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20paul%20wallace
Alex Kennedy,E1,NA,1405,NA,2022-11-22,e1 alex kennedy,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20alex%20kennedy
Owain Dutfield,E1,NA,1400,NA,2022-10-17,e1 owain dutfield,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20owain%20dutfield
Harry Farley,E1,NA,1400,NA,2022-11-08,e1 harry farley,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20harry%20farley
Tim Green,N1,NA,1400,NA,2022-11-28,n1 tim green,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20tim%20green
Roger Phillips,E1,NA,1400,NA,2022-11-28,e1 roger phillips,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20roger%20phillips
Tom Gunn,D1,NA,1398,NA,NA,d1 tom gunn,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=d1%20tom%20gunn
Ben Rowlands,W1,NA,1395,NA,NA,w1 ben rowlands,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=w1%20ben%20rowlands
Emma Kong,E1,NA,1394,NA,2022-09-18,e1 emma kong,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20emma%20kong
Samuel Morris,E1,NA,1394,NA,2022-08-23,e1 samuel morris,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20samuel%20morris
John Cox,E1,NA,1391,NA,2022-11-22,e1 john cox,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20john%20cox
Lloyd Hayward,E1,NA,1390,NA,NA,e1 lloyd hayward,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20lloyd%20hayward
Hanni Youssef,E1,NA,1388,NA,NA,e1 hanni youssef,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20hanni%20youssef
Sam Holman,D1,NA,1386,NA,NA,d1 sam holman,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=d1%20sam%20holman
Andrew Davies,W1,NA,1385,NA,NA,w1 andrew davies,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=w1%20andrew%20davies
Ken Huntley,W1,NA,1383,NA,NA,w1 ken huntley,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=w1%20ken%20huntley
John A Simmons,N1,NA,1383,NA,NA,n1 john a simmons,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20john%20a%20simmons
Edwin Allen,E1,NA,1381,NA,NA,e1 edwin allen,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20edwin%20allen
Gareth Davies,E1,NA,1379,NA,NA,e1 gareth davies,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20gareth%20davies
Dwain Jones,E1,NA,1377,NA,2022-12-19,e1 dwain jones,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20dwain%20jones
Albert Easton,W1,NA,1369,NA,NA,w1 albert easton,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=w1%20albert%20easton
Morgan Rees,E1,NA,1369,NA,NA,e1 morgan rees,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20morgan%20rees
Toby Bates,D1,NA,1366,NA,NA,d1 toby bates,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=d1%20toby%20bates
Nathan Trickey,E1,NA,1366,NA,2022-12-12,e1 nathan trickey,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20nathan%20trickey
Bob Stanworth,G1,NA,1362,NA,2022-09-28,g1 bob stanworth,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20bob%20stanworth
Ian Finlay,D1,NA,1361,NA,NA,d1 ian finlay,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=d1%20ian%20finlay
Matthew Rolls,E1,NA,1360,NA,NA,e1 matthew rolls,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20matthew%20rolls
Anshul Swamy,E1,NA,1360,NA,2022-11-13,e1 anshul swamy,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20anshul%20swamy
Marque Fernando,E1,NA,1354,NA,NA,e1 marque fernando,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20marque%20fernando
Aron Calist,E1,NA,1353,NA,NA,e1 aron calist,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20aron%20calist
Keith Briggs,D1,NA,1350,NA,NA,d1 keith briggs,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=d1%20keith%20briggs
Bob Owen,E1,NA,1349,NA,2022-12-05,e1 bob owen,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20bob%20owen
